timestep,hh_1,hh_2,hh_3
2051,54.56,160.01,230.14
2052,55.654,168.01,670.07
2053,45.763,187.18,1050.2
2054,49.489,184.21,600.16
2055,54.56,196.05,1210.1
2056,54.56,165.06,1140.1
2057,49.488,163.06,2600.1
2058,42.815,178.01,2210.1
2059,49.489,167.11,1650.2
2060,55.654,170.1,1720.2
2061,54.56,167.2,1760.2
2062,45.763,179.06,400.14
2063,46.686,167.08,350.18
2064,55.654,155.02,330.07
2065,54.56,158.12,400.2
2066,45.763,122.9,360.28
2067,45.763,122.9,360.28
2068,44.916,111.07,560.15
2069,55.654,115,2210.1
2070,53.633,111.97,1030.2
2071,45.618,133.03,110.11
2072,55.654,197.12,100.15
2073,53.481,178.02,120.1
2074,41.968,182.23,130.24
2075,53.633,170.03,190.21
2076,52.539,162.09,1250.2
2077,46.686,182.24,530.06
2078,54.56,182.15,1460.1
2079,54.56,197.26,679.97
2080,43.847,221.1,610.07
2081,47.59,181.19,510
2082,55.654,185.07,1490
2083,52.539,164.07,1220.1
2084,46.667,151.11,1480.1
2085,55.654,159.02,580.18
2086,47.59,187.94,650.12
2087,44.916,161.99,329.99
2088,55.654,163.13,110.37
2089,53.481,164.05,90.024
2090,47.514,171.09,109.99
2091,55.654,164.12,150.19
2092,51.635,169.16,120.12
2093,41.968,180.21,70.565
2094,51.635,167.05,490.49
2095,55.654,158.99,900.13
2096,46.686,134.97,70.565
2097,55.654,127.94,190.06
2098,51.661,108.12,70.96
2099,44.916,112.12,60.835
2100,55.654,115.09,60.835
2101,46.667,204.08,60.835
2102,56.748,165.12,70.565
2103,49.611,162.06,70.565
2104,45.819,155.09,60.835
2105,55.654,152.04,240.51
2106,47.609,161.1,380.15
2107,52.73,165.06,480.26
2108,54.56,167.21,500.2
2109,42.891,180.26,909.99
2110,51.635,167.1,800.13
2111,55.654,159.99,990.2
2112,46.667,169.08,180.38
2113,51.635,152.03,190.34
2114,55.654,158.1,140.23
2115,52.539,159.07,140.23
2116,41.968,171.19,170.29
2117,51.635,176.21,130.1
2118,54.56,160.99,460.18
2119,52.539,216.14,1530.2
2120,44.694,254.22,140.23
2121,55.654,185.33,160.16
2122,52.539,126.09,140.23
2123,42.815,134.11,160.13
2124,52.73,180.08,220.33
2125,54.56,140.04,190.34
2126,45.618,151.08,280.09
2127,54.56,193.07,260.07
2128,53.481,583.18,360.1
2129,42.891,597.27,240.14
2130,51.661,595.1,1410.1
2131,54.56,751.07,790.1
2132,49.489,650.16,1720.2
2133,47.59,904.15,1920.1
2134,55.654,937.08,2990.3
2135,52.539,984.18,840.06
2136,42.891,489.08,230.12
2137,50.567,443.17,160.32
2138,55.654,224.31,140.23
2139,48.532,186.06,130.1
2140,51.661,179.21,140.23
2141,55.654,194.19,100.15
2142,46.667,258.11,360.17
2143,47.609,257.07,1410.1
2144,55.654,243.16,119.98
2145,48.532,557.1,120.12
2146,50.567,478.13,120.26
2147,55.654,535.11,250.17
2148,44.916,424.97,340.15
2149,47.59,469.09,230.13
2150,55.654,342,230.21
2151,49.489,371.12,140.23
2152,47.59,403.26,140.04
2153,55.654,517.04,500.29
2154,52.539,549.02,660.12
2155,42.891,487.11,400.16
2156,49.489,538.17,1590.1
2157,54.56,728.12,1690.2
2158,51.635,759.13,2140.1
2159,47.514,651.02,1540.1
2160,55.654,782.09,340.21
2161,48.532,739.21,250.15
2162,44.916,663.07,119.98
2163,55.654,295.18,160.32
2164,49.611,273.05,160.32
2165,50.567,274.02,130.1
2166,54.56,291.08,130.24
2167,43.847,301.19,710.18
2168,49.611,504,800.05
2169,55.654,433.11,100.01
2170,47.514,399.15,250.36
2171,52.539,362.06,500.19
2172,53.633,521.06,100.15
2173,42.815,484.15,100.15
2174,54.576,436.98,140.23
2175,52.539,423.09,300.12
2176,49.611,424.07,910.14
2177,55.654,425.06,1210.1
2178,50.567,524.13,1120.1
2179,42.891,526.14,1520.2
2180,53.481,340.01,1140.1
2181,55.654,271.02,990.17
2182,46.667,245.14,600.11
2183,52.539,253.05,600.12
2184,53.481,323.28,479.91
2185,42.891,415.23,460.12
2186,51.635,289.4,299.94
2187,55.654,287.2,180.41
2188,48.456,288.17,170.44
2189,56.748,286.29,150.19
2190,42.891,327.14,150.19
2191,53.633,308.26,180.41
2192,50.705,265.96,160.32
2193,54.493,490.21,180.41
2194,51.635,360.03,660.22
2195,42.891,409.11,560.27
2196,55.654,466.15,190.34
2197,50.567,518.13,560.29
2198,51.661,522.13,810.27
2199,53.481,485,360.15
2200,41.968,486.13,380.06
2201,52.73,600.01,849.89
2202,54.56,417.1,1850.1
2203,45.763,1159.1,630.17
2204,54.575,535.08,450.02
2205,53.481,309.2,700.15
2206,42.891,419.13,580.14
2207,50.567,366.21,530.18
2208,55.654,357.09,2800.1
2209,91.603,302.22,2500.1
2210,464.19,468.18,2330
2211,175.44,264.14,389.88
2212,44.586,312.28,100.15
2213,48.546,267.24,80.294
2214,50.317,270.15,70.565
2215,56.748,287.16,90.28
2216,54.56,272.24,120.12
2217,459.31,280.02,90.28
2218,220.97,421.01,90.024
2219,88.003,1038.1,1060
2220,1092.1,562.1,500.11
2221,176.99,598.11,420.2
2222,56.748,488.07,470.27
2223,479.07,520.17,410.26
2224,154.12,801.1,410.12
2225,117.34,523.99,910.17
2226,435.24,512.21,439.98
2227,226.11,1207.1,550.15
2228,117.36,2326.1,499.9
2229,129.22,728.1,2410.2
2230,144.96,743.16,2530
2231,159.29,834.1,920.14
2232,156.14,1660.1,140.07
2233,156.03,1260.1,180.22
2234,159.94,1720.1,130.1
2235,183.26,502.12,100.01
2236,47.514,152.3,300.12
2237,55.654,153.19,90.28
2238,54.56,152.31,90.28
2239,1194.1,274.16,60.835
2240,787.96,313.19,70.565
2241,182.26,293.23,80.55
2242,133.27,318.23,1080.1
2243,109.88,780.13,180.41
2244,145.01,460.1,409.95
2245,466.08,505.11,470.36
2246,782.15,510.88,730.18
2247,453,510.11,1630.2
2248,413.08,513.14,1340.1
2249,1246.1,614.18,1620.1
2250,596.11,608.13,470.24
2251,733.06,991.12,429.88
2252,1368.1,658.05,610.11
2253,392.11,567.2,580.01
2254,351.16,545.04,469.93
2255,394.98,1651.1,520.24
2256,189.12,1215,569.91
2257,67.58,593.14,580.14
2258,57.384,516.1,480.05
2259,75.622,327.1,390.32
2260,59.688,275.1,320.09
2261,46.686,212.03,100.01
2262,63.619,275.11,70.96
2263,182.15,282.13,70.565
2264,62.629,249.95,60.835
2265,47.534,208.19,380.04
2266,132.2,179.01,1940.2
2267,140.12,533.14,2000.1
2268,1237.1,393.31,650.21
2269,1371,421.21,790.13
2270,959.12,2019.1,640.25
2271,215.01,930.08,430.2
2272,803.06,361.12,140.07
2273,1392,332.2,110.13
2274,284.25,437.28,109.99
2275,231.1,617.06,250.07
2276,169.12,1667.1,380.22
2277,997.97,1269,589.78
2278,1056.1,604.04,2010.1
2279,795.27,460.22,410.23
2280,186.06,370.11,420.07
2281,92.216,288.02,200.14
2282,54.576,300.97,90.675
2283,47.642,273.99,80.294
2284,46.574,276.17,70.309
2285,59.517,278.26,90.28
2286,55.654,271.13,450.08
2287,57.608,374.01,1440.2
2288,128.34,348.07,880.01
2289,133.21,240.13,170.01
2290,74.438,463.11,100.15
2291,56.748,301.24,110.13
2292,51.635,225.27,90.024
2293,99.039,199.05,100.15
2294,43.738,259.04,90.024
2295,45.433,274.98,110.13
2296,42.815,244.14,100.01
2297,48.438,265.28,90.024
2298,57.544,294.02,800.04
2299,49.615,276.06,980.29
2300,140.19,335.18,840.17
2301,388.09,728.08,1980.1
2302,661.11,1020.3,1300.2
2303,1227.1,690.12,420.05
2304,766.09,678.98,370.25
2305,46.465,598.15,140.21
2306,60.645,496.18,80.55
2307,48.711,200.03,80.294
2308,54.329,207.05,90.28
2309,49.615,188.01,80.294
2310,116.33,264.14,550.04
2311,51.488,362.15,1180.4
2312,72.183,487.15,250.34
2313,134.39,245.19,320.09
2314,98.337,224.05,90.675
2315,119.4,232.06,70.565
2316,54.56,228.26,80.294
2317,74.203,221.34,60.579
2318,63.664,220.15,70.96
2319,54.56,203.13,60.579
2320,55.654,198.16,140.23
2321,54.56,267.22,130.1
2322,55.654,324.17,100.01
2323,151.23,283.01,430.11
2324,272.98,551.21,920.15
2325,559.12,751.19,980.17
2326,276.25,956.12,540.18
2327,208.17,829.21,510.05
2328,59.523,669.02,400.13
2329,59.523,698.21,160.13
2330,82.308,383.12,110.13
2331,60.579,197.08,90.28
2332,58.664,191.36,90.024
2333,61.537,205.08,80.294
2334,47.534,278.21,500.32
2335,57.569,562.15,1850.1
2336,98.45,430.17,560.19
2337,156.06,191.25,260.41
2338,134.39,225.12,100.01
2339,144.39,373.26,50.85
2340,75.302,369.25,70.96
2341,56.513,285,70.565
2342,54.424,598.22,80.55
2343,133.41,759.13,60.579
2344,545.03,685.04,60.835
2345,604.23,438.12,90.024
2346,620.16,255.03,110.13
2347,563.32,355.19,840.08
2348,48.438,319.23,1270.2
2349,54.493,575.22,1600.2
2350,996.14,730.06,2260.1
2351,657.1,1270.1,960.15
2352,264.21,1200.1,360.15
2353,123.27,630.21,170.02
2354,91.398,516.28,109.99
2355,52.403,269.1,109.99
2356,63.509,147.26,140.23
2357,54.5,299.23,130.1
2358,58.355,603.08,530.13
2359,52.403,196.1,1240.2
2360,65.732,2254.1,60.835
2361,84.371,2257,410.08
2362,56.748,481.15,260.02
2363,55.654,400.13,60.579
2364,52.539,171.08,80.55
2365,80.631,193.16,50.85
2366,553.23,181.07,60.58
2367,141.17,343.07,180.32
2368,77.112,2142.1,610.08
2369,42.815,203.13,210.27
2370,50.557,195.03,100.15
2371,54.56,207.2,1060.1
2372,64.327,164.04,1060.1
2373,291.97,1284.1,690.15
2374,261.04,762.09,540.21
2375,184.09,257.12,1610.2
2376,158.46,357.07,840.07
2377,60.371,1327.1,370.13
2378,59.523,557.18,410.18
2379,67.299,265.27,170.27
2380,70.211,262.14,120.1
2381,55.654,260.17,90.024
2382,49.394,271.14,120.12
2383,47.59,271.02,120.12
2384,45.433,264.06,90.024
2385,47.534,284.99,1410.1
2386,47.389,580.1,1690.1
2387,46.574,520.06,780.17
2388,51.461,1172,1730.1
2389,55.654,761.13,790.08
2390,56.748,659.13,780.12
2391,54.56,781.15,459.91
2392,46.686,617.02,770.07
2393,42.891,870.23,400.13
2394,51.635,636.17,1120.2
2395,54.56,1250.1,1240.2
2396,55.654,817.09,2510.2
2397,48.532,1106.2,1190.1
2398,50.567,849.18,470.09
2399,55.654,2783,490.29
2400,52.539,1368.2,360.09
2401,41.968,983.14,120.1
2402,53.633,886.09,1510.2
2403,53.481,708.07,970.3
2404,46.667,723.12,130.08
2405,54.56,321.97,100.15
2406,48.687,212.13,120.26
2407,45.819,232.04,110.13
2408,55.654,261.17,100.01
2409,47.642,249.28,330.25
2410,56.748,326.35,500.08
2411,45.819,570.07,280.32
2412,50.705,454.04,870.2
2413,52.539,538.16,980
2414,50.567,658.12,770.16
2415,52.73,2512.1,1660.1
2416,43.847,1537.1,690.16
2417,55.654,583.04,830.02
2418,46.686,1151.1,1210
2419,55.654,762.05,1570.1
2420,45.819,450.08,990.15
2421,51.661,690.11,830.13
2422,341.99,1958.2,550.18
2423,692.05,2711.1,830.13
2424,231.91,1139.2,200.4
2425,103.41,690.08,70.565
2426,87.645,627.16,60.579
2427,62.57,1990.1,80.55
2428,48.546,836.15,80.55
2429,63.583,298.19,60.579
2430,145.38,272.04,530.07
2431,250.14,318.17,1270.4
2432,42.891,1311.2,70.565
2433,46.686,217.33,80.55
2434,55.654,212.07,50.85
2435,52.539,207.03,130.1
2436,48.687,205.12,140.23
2437,54.56,206.13,130.1
2438,42.891,203.13,390.1
2439,52.539,216.04,540.17
2440,51.635,215.06,180.41
2441,50.705,240.2,160.32
2442,53.481,250.07,140.23
2443,43.738,237.2,430.04
2444,188.07,241.14,859.96
2445,219.01,254.04,550.23
2446,350.4,541.14,530.13
2447,157.34,397.14,1840.2
2448,51.661,279.11,120.12
2449,53.481,506.05,90.675
2450,123.43,235.03,60.835
2451,47.59,229.05,60.58
2452,43.847,246.27,80.69
2453,56.748,219.05,60.835
2454,64.397,221.07,510.61
2455,247.18,244.25,1110
2456,53.633,326.24,70.565
2457,52.73,451.18,70.565
2458,43.847,257.2,90.28
2459,55.654,248.18,50.85
2460,48.711,274.13,80.55
2461,56.748,274.31,90.28
2462,42.891,262.18,50.85
2463,52.539,270.19,70.565
2464,50.567,268.32,90.28
2465,52.73,282.03,70.96
2466,51.635,266.28,1790.1
2467,43.847,237.16,1620.3
2468,55.654,232.98,1460.1
2469,114.67,235.18,1070
2470,310.08,243.35,2000.1
2471,996.14,250.1,370.25
2472,689.18,231.05,90.28
2473,425.61,554.2,90.28
2474,55.654,248.12,90.024
2475,54.56,239.12,90.024
2476,99.502,239.1,100.15
2477,52.403,406.16,70.565
2478,56.748,297.24,470.42
2479,184.26,248.28,980.09
2480,93.626,395.06,50.85
2481,55.654,175.03,80.55
2482,53.633,196.96,70.565
2483,47.534,201.04,70.565
2484,50.567,241.08,80.294
2485,54.56,283.2,70.565
2486,55.654,239.15,70.565
2487,48.546,239.21,90.024
2488,42.891,206.26,50.85
2489,53.481,234.21,310.05
2490,55.654,272.14,300.07
2491,46.61,412.19,240.14
2492,52.73,582.15,2169.9
2493,60.679,810.13,1890.1
2494,377.07,718.12,1780.1
2495,344.15,897.14,1070.1
2496,247.19,646.19,140.07
2497,198.36,928.16,109.99
2498,54.576,530.05,120.12
2499,55.654,266.2,109.99
2500,54.56,238.19,90.024
2501,87.27,224.04,120.12
2502,136.44,246.21,540.06
2503,293.29,402.09,1530.1
2504,53.633,535.14,90.28
2505,45.618,524.09,60.579
2506,52.73,527.16,60.835
2507,55.654,686.14,80.69
2508,46.667,735.01,60.58
2509,45.819,296.17,80.294
2510,54.56,181.1,90.28
2511,51.661,183.1,80.294
2512,157.27,201.96,110.13
2513,456.11,333.07,240.09
2514,224.13,436.18,370.21
2515,121.05,606.17,439.98
2516,112.1,530.12,2390.2
2517,88.169,596.07,1530.1
2518,118.99,592.09,1640.2
2519,210.16,615.21,1720
2520,61.537,627.1,270.15
2521,53.633,520.22,90.024
2522,45.763,248.2,80.294
2523,56.748,237.08,70.565
2524,62.307,237.18,70.565
2525,43.847,245.09,80.69
2526,162.33,267.22,470.33
2527,188.35,262.34,1540.1
2528,54.576,1148.2,110.13
2529,54.56,814.09,90.28
2530,55.654,221.98,90.419
2531,50.557,207.2,80.039
2532,47.59,196.07,90.024
2533,58.664,207.02,130.08
2534,135.11,228.06,90.024
2535,126.08,217.13,140.21
2536,118.06,257.95,170.44
2537,99.293,253.14,450.17
2538,394.08,221.2,560.19
2539,712.13,377.2,1590.2
2540,1492,505.11,1100.2
2541,477.94,588.99,1560.1
2542,304.1,680.17,1070.1
2543,680.12,680.1,2140.1
2544,847.06,394.29,2090.1
2545,683.35,277.19,1230.2
2546,56.748,230.01,400.16
2547,67.255,219.25,170.01
2548,50.557,559.1,110.13
2549,56.513,353.2,80.55
2550,61.447,296.19,70.565
2551,54.493,385.16,70.96
2552,49.611,276.21,100.58
2553,84.314,263.26,1490.1
2554,85.138,287.16,700.14
2555,54.576,280.13,320.06
2556,49.535,295.19,410.1
2557,55.654,296.97,390.32
2558,43.847,306.13,390.04
2559,52.73,300.26,599.96
2560,58.467,304.12,1350.2
2561,335.32,295.09,830.12
2562,48.546,250,500.14
2563,65.534,237.15,630.14
2564,57.608,210.15,560.1
2565,53.481,246.16,510.07
2566,48.546,199.19,590.2
2567,43.738,209.14,560.22
2568,49.489,276.26,860.04
2569,55.654,359.08,430.38
2570,186.46,426.05,399.97
2571,69.351,269.02,250.06
2572,42.815,221.98,90.024
2573,52.73,210.08,90.024
2574,54.56,209.11,90.024
2575,46.686,221.15,90.28
2576,54.56,262.12,540.07
2577,54.56,388.07,1060.2
2578,529.39,535.17,980.02
2579,389.07,532.04,1410.1
2580,162.1,637.17,1630.1
2581,599.07,604.11,140.15
2582,153.07,541.21,120.12
2583,149.31,617.18,90.024
2584,48.546,647.04,370.2
2585,133.1,586.09,630.09
2586,354.18,471.99,1240.1
2587,1150.1,410.11,760.19
2588,835,418.01,1450.2
2589,222.09,371.15,1600.2
2590,451.21,379.14,1540.2
2591,1284.1,438.23,360.15
2592,695.14,1012.2,190.05
2593,52.215,539.19,100.01
2594,53.481,233.05,60.835
2595,66.624,291.06,100.27
2596,47.642,247.32,60.835
2597,45.618,250.22,60.835
2598,43.663,271.1,310.35
2599,130.18,493,1010.1
2600,86.323,471.19,70.565
2601,50.567,330.26,70.565
2602,55.654,376.1,70.565
2603,54.576,396.04,80.55
2604,43.847,395.13,60.835
2605,50.705,390.08,90.28
2606,55.654,372.17,50.85
2607,46.574,383.06,80.55
2608,203.24,404.94,90.28
2609,899.36,415.17,900
2610,620.22,505.08,449.99
2611,515.31,623.17,140.23
2612,198.14,467.25,130.08
2613,279.09,233.02,600.09
2614,713.05,251.14,2280.1
2615,385.95,534.13,1850.2
2616,148.05,951.26,100.38
2617,55.654,678.23,90.024
2618,55.654,508.25,80.294
2619,55.654,237.19,70.565
2620,59.564,206.13,90.655
2621,49.793,353.15,70.565
2622,235.44,300.19,450.63
2623,242.14,371.21,1450.1
2624,64.487,1127.1,70.309
2625,45.618,421.06,60.835
2626,56.748,288.14,60.58
2627,45.819,259.23,70.565
2628,49.782,252.23,70.565
2629,52.539,266.17,60.835
2630,50.705,260.13,50.85
2631,50.567,268.11,90.28
2632,45.819,258.38,60.579
2633,54.576,258.21,70.96
2634,50.705,393.09,550.22
2635,53.481,370.16,1320.1
2636,62.606,356.11,1370.1
2637,175.08,527.15,1180
2638,391.1,704.19,599.92
2639,609.26,606.15,549.76
2640,96.356,632.07,160.13
2641,54.56,786.16,100.01
2642,95.662,805.1,100.15
2643,54.56,710.07,90.024
2644,55.654,233.06,90.024
2645,65.721,240.18,100.4
2646,44.662,246.13,440.08
2647,235.17,248.16,1280.1
2648,130.09,293.12,60.835
2649,84.106,170.12,90.28
2650,85.846,238.13,70.565
2651,87.853,256.11,60.579
2652,76.253,206.13,90.28
2653,53.633,207.24,50.85
2654,52.539,255.1,100.4
2655,42.891,231.19,60.835
2656,55.654,255.19,50.85
2657,47.59,263.36,90.675
2658,54.56,277.11,1030.1
2659,46.761,247.16,340.2
2660,47.609,245.16,1080.1
2661,184.5,279.19,480.12
2662,335.17,796.11,730.12
2663,342.07,556.13,610.13
2664,321.27,511.17,250.25
2665,145.26,486.11,100.01
2666,54.56,237.08,70.565
2667,53.481,249.08,90.28
2668,52.539,947.09,70.309
2669,44.694,862.22,80.55
2670,131.7,253.2,530.07
2671,167.39,539.28,1630.1
2672,46.686,232.09,70.565
2673,54.56,234.2,70.96
2674,54.56,268.15,50.85
2675,48.456,322.06,100.27
2676,52.73,399.14,70.309
2677,54.56,416.05,50.85
2678,42.891,748.11,60.58
2679,50.567,815.02,80.294
2680,54.576,638.09,80.55
2681,46.667,318.04,240.18
2682,54.56,331.2,450.1
2683,44.916,365.21,320.1
2684,496.18,644.07,970.08
2685,361.11,267.06,1490.1
2686,348.03,811.29,1650.2
2687,333.3,714.09,1660.1
2688,283.29,916.1,140.37
2689,54.56,758.14,100.01
2690,55.654,793.03,90.28
2691,78.361,1049.1,80.294
2692,53.481,2094.2,80.55
2693,46.61,960.14,70.565
2694,95.648,254.29,430.32
2695,161.03,238.03,1500.1
2696,55.654,212.16,109.99
2697,55.654,349.18,41.12
2698,45.763,603.16,70.309
2699,45.763,532.13,60.579
2700,55.654,512.04,60.835
2701,51.661,503.13,60.835
2702,50.567,779.24,340.16
2703,54.576,302.02,400.28
2704,111.1,226.21,310.27
2705,44.916,310.1,130.05
2706,77.43,306.13,1120
2707,44.694,234.1,1640.1
2708,53.633,229.09,950.12
2709,106.07,223.03,380.08
2710,293.17,225.11,370.13
2711,272.4,227.17,610.13
2712,108.57,199.23,1180.1
2713,51.461,187.16,1540
2714,55.654,189.11,150.14
2715,55.654,201.06,120.1
2716,75.587,209.09,110.13
2717,47.642,205.05,109.99
2718,43.738,190.07,90.675
2719,86.385,198.19,80.294
2720,55.654,236.04,100.4
2721,53.481,231.28,80.294
2722,288.37,265.35,1280.1
2723,42.891,287.35,1020.3
2724,54.576,273.98,359.88
2725,51.635,275.03,380.08
2726,51.438,278.22,320.15
2727,860.38,275.09,250.07
2728,585.2,291.13,740.19
2729,282.46,255.09,370.13
2730,57.608,219.06,390.32
2731,50.336,188.11,459.81
2732,249.31,187.06,350.18
2733,131.13,254.1,330.07
2734,198.09,253.07,400.08
2735,224.99,238.14,1760.1
2736,103.32,229.04,680.27
2737,70.599,206.2,419.99
2738,53.633,206.04,340.2
2739,49.192,193.04,70.565
2740,47.421,195.37,80.294
2741,77.214,199.19,100.01
2742,54.56,198.14,60.58
2743,56.491,205.24,90.28
2744,89.096,223.16,50.85
2745,56.501,230.99,60.835
2746,46.686,277.14,60.835
2747,101.1,292.19,750.21
2748,131.13,263.17,160.38
2749,347.09,271.09,120.12
2750,154.94,292.17,109.99
2751,145.04,293.01,570.02
2752,145.25,299.15,610.15
2753,145.03,298.2,920.22
2754,1590.1,263.23,509.92
2755,366.13,341.05,330.11
2756,114.03,524.07,670.05
2757,669.94,637.09,980.15
2758,947.07,550.99,390.04
2759,854,1453.1,360.15
2760,342,1143,300.17
2761,94.409,676.17,60.835
2762,55.654,627,100.01
2763,55.407,478,60.579
2764,69.349,252.08,60.579
2765,54.481,248.12,60.579
2766,56.748,264.05,580.6
2767,59.449,386.2,1460.2
2768,106.34,495.04,380.25
2769,89.433,212.95,60.835
2770,46.686,202.12,80.55
2771,51.461,196.12,60.835
2772,54.576,197.16,50.85
2773,54.56,214.17,250.26
2774,53.481,242.14,439.95
2775,47.642,271.94,100.01
2776,43.738,234.19,100.15
2777,50.567,262.16,110.13
2778,54.56,259.18,100.01
2779,57.608,246.05,260.07
2780,120.09,227.08,479.9
2781,248.05,243.26,550.01
2782,332.06,660.06,690.17
2783,277.09,795.11,1840.1
2784,65.587,753.13,410.07
2785,43.738,560.13,90.024
2786,46.686,277.19,90.024
2787,53.481,208.24,90.024
2788,67.602,205.19,90.024
2789,56.748,277.2,90.024
2790,165.25,303.3,410.15
2791,128.33,278,1060.2
2792,55.654,790.15,41.12
2793,45.763,859.07,70.309
2794,49.489,616.12,80.294
2795,55.654,757.04,70.565
2796,49.611,484.01,70.96
2797,43.847,350.12,50.85
2798,55.654,281.04,80.55
2799,49.611,281.12,70.565
2800,50.567,274.22,60.835
2801,55.654,307.21,320.31
2802,44.916,287.08,380.08
2803,85.232,252.18,350.09
2804,462.99,255.22,610.18
2805,220.34,265.03,1400.2
2806,290.1,555.18,700.12
2807,262.07,652.11,940.13
2808,52.539,707.09,690.05
2809,72.377,1025.1,110.13
2810,56.372,864.4,140.37
2811,53.481,262.05,100.15
2812,59.584,235.06,90.024
2813,55.654,244.27,100.01
2814,109.31,242.11,250.13
2815,82.448,401.14,1210.2
2816,65.53,249.01,90.28
2817,53.481,290.22,70.565
2818,48.546,277.22,60.835
2819,44.586,917.25,60.58
2820,52.539,912.04,80.55
2821,54.56,291.24,60.835
2822,54.56,289.17,60.835
2823,48.532,290.25,70.565
2824,42.891,316.15,60.835
2825,51.635,318.11,90.28
2826,55.654,303.11,589.96
2827,52.539,251.12,750.09
2828,52.337,252.01,2580
2829,184.25,264.07,2050.1
2830,205.29,265.05,670.15
2831,55.654,261.23,510.17
2832,80.526,267.03,130.22
2833,59.378,519.12,80.294
2834,42.891,283.2,90.024
2835,45.509,243.17,100.15
2836,43.738,243.13,90.024
2837,49.615,267.26,100.01
2838,159.31,259.01,280.16
2839,616.12,384.12,1970.1
2840,609.12,514.1,730.39
2841,548.35,387.18,80.69
2842,54.56,276.18,60.835
2843,55.654,253.07,70.565
2844,55.654,345.18,910.09
2845,54.56,306.27,310.08
2846,52.403,306.16,260.08
2847,54.56,301.12,290.1
2848,53.481,296.05,350.06
2849,54.56,325.11,700.04
2850,55.407,298.28,549.98
2851,91.267,264.14,830.15
2852,55.654,270.14,750.13
2853,54.493,356.06,910.04
2854,247.08,588.07,790.12
2855,244.16,725.08,710.07
2856,58.381,743.15,150.16
2857,67.579,740.13,110.13
2858,67.103,667.13,90.024
2859,62.269,355.1,80.294
2860,55.654,261.11,90.28
2861,56.748,269.2,90.024
2862,174.41,272.04,280.34
2863,132.05,289.22,1060.2
2864,54.56,537.2,80.294
2865,54.56,233.11,80.294
2866,54.56,290.17,90.28
2867,54.575,281.3,100.15
2868,54.56,246.1,90.024
2869,54.56,251.17,120.1
2870,54.56,251.13,200.27
2871,361.06,303.11,310.09
2872,1002.2,338.19,250.07
2873,374.16,286.18,270.08
2874,356.02,320.09,290.07
2875,541.05,266.02,550.03
2876,1092.1,267.13,690.03
2877,1117.1,282.23,1500.1
2878,294.01,531.23,1020.1
2879,526.16,705.07,570.15
2880,435.09,616.14,489.98
2881,358.93,612.05,380.06
2882,306.27,510.07,250.16
2883,643.32,250.14,80.039
2884,678.07,241.07,110.13
2885,604.98,234.17,120.26
2886,93.096,226.19,110.13
2887,94.107,247.19,90.024
2888,69.351,281.12,240.05
2889,57.608,1125.1,1000.2
2890,53.633,561.2,200.03
2891,82.363,687.15,300.08
2892,48.546,689.1,1460
2893,51.461,629.09,900.12
2894,52.403,577.06,2750.1
2895,69.132,496.18,1890.1
2896,134.39,333.23,780.06
2897,179.36,311.16,980.13
2898,53.633,313.24,1130.1
2899,49.615,389.18,439.67
2900,76.414,356.18,490.29
2901,211.17,348.12,419.92
2902,1282.1,337.14,459.91
2903,793.1,349.2,190.34
2904,233.18,369.01,180.38
2905,54.56,442.16,280.26
2906,54.56,523.15,449.79
2907,49.488,519.14,530.19
2908,53.589,523.16,180.38
2909,46.686,285.24,180.22
2910,56.491,278.11,120.12
2911,55.654,273.98,120.12
2912,85.246,303.18,140.07
2913,132.01,309.24,110.13
2914,134.22,520.04,110.13
2915,115.05,331.26,610.03
2916,52.539,267.08,960.03
2917,61.395,366.19,310.18
2918,129.01,407.02,230.13
2919,106.09,422.02,610.23
2920,265.14,450.17,560.13
2921,464.07,584.2,1320
2922,466.19,524.14,540.18
2923,168.13,549.17,540.26
2924,106.16,2404.1,1550.1
2925,99.502,1273.2,1390.1
2926,269.11,668.23,700.1
2927,175.14,659.17,409.95
2928,177.03,616.09,360.15
2929,59.456,655.15,230.02
2930,53.633,585.1,110.13
2931,108.52,270.13,100.01
2932,54.576,261.21,109.99
2933,42.891,249.1,90.024
2934,52.73,266.11,460.05
2935,594.33,467.32,1350.1
2936,610.1,301.16,1060.1
2937,537.36,225.22,490.15
2938,48.546,223.12,930.18
2939,54.575,213.18,870
2940,54.56,242.13,170.27
2941,54.56,265.15,140.23
2942,51.635,257.26,130.1
2943,42.891,243.06,120.12
2944,48.532,240.08,270.15
2945,118.48,252.05,230.3
2946,53.481,281.2,160.32
2947,47.642,289.12,840.13
2948,46.686,394.12,800.03
2949,315.04,224.19,980.1
2950,323.16,670.1,610.2
2951,313.15,591.02,430.19
2952,287.3,599.15,150.19
2953,54.493,734.19,150.19
2954,51.461,563.05,130.1
2955,73.364,267.23,109.99
2956,55.654,249.1,120.26
2957,63.211,255.1,280.04
2958,119.27,262.14,540.11
2959,208.39,295.22,1190.1
2960,47.59,303.27,170.11
2961,49.489,510.08,90.024
2962,55.654,1212.1,80.294
2963,48.532,1000.1,109.99
2964,45.819,735.14,80.294
2965,55.654,526.05,80.294
2966,48.456,218.98,90.419
2967,52.539,203.22,109.99
2968,53.633,223.13,100.01
2969,124.18,236.13,140.21
2970,112.24,249.08,160.15
2971,107.01,240.19,489.89
2972,53.481,251.07,2180.2
2973,55.654,240.13,1550.1
